Source,Target,Type,Id,Label,timeset,Weight
3207950973.0,518414612.0,Directed,22539,,,4
3207950973.0,334715057.0,Directed,2761,,,5
1.0196448831691366e+18,3207950973.0,Directed,114794,,,2
7.723761727810028e+17,3207950973.0,Directed,84361,,,2
175831657.0,3207950973.0,Directed,29529,,,2
1.506205524827775e+18,3207950973.0,Directed,29264,,,4
477906620.0,3207950973.0,Directed,27423,,,12
2167918188.0,3207950973.0,Directed,26120,,,5
7.481827509648998e+17,3207950973.0,Directed,23676,,,4
1.0104279953481769e+18,3207950973.0,Directed,22781,,,4
1.5469129165485015e+18,3207950973.0,Directed,22153,,,2
1.434693747229483e+18,3207950973.0,Directed,21975,,,3
1.2570459995598684e+18,3207950973.0,Directed,21871,,,4
1096420074.0,3207950973.0,Directed,21807,,,2
1.3934501493141832e+18,3207950973.0,Directed,15354,,,3
1.39282762051396e+18,3207950973.0,Directed,13750,,,5
120178254.0,3207950973.0,Directed,13363,,,2
1.3137699709925868e+18,3207950973.0,Directed,12664,,,2
1464791904.0,3207950973.0,Directed,6433,,,10
1.0854699629768376e+18,8.131333787488174e+17,Directed,1875,,,2
1.0854699629768376e+18,51759517.0,Directed,747,,,8
51759517.0,51759517.0,Directed,17792,,,3
433807082.0,51759517.0,Directed,126789,,,2
1.5791337277199647e+18,51759517.0,Directed,115579,,,2
427969319.0,51759517.0,Directed,73671,,,2
155687352.0,51759517.0,Directed,72412,,,2
1.4760989402191503e+18,51759517.0,Directed,68740,,,3
1.5708276442912195e+18,51759517.0,Directed,68090,,,6
1047721880.0,51759517.0,Directed,68068,,,2
524624867.0,51759517.0,Directed,65599,,,2
2817693037.0,51759517.0,Directed,61847,,,2
375645065.0,51759517.0,Directed,61778,,,3
8.385062478087619e+17,51759517.0,Directed,48166,,,3
1.4439330136587715e+18,51759517.0,Directed,42813,,,6
462322372.0,51759517.0,Directed,41934,,,2
1.0993577223556588e+18,51759517.0,Directed,39278,,,2
1.0169534176700539e+18,51759517.0,Directed,38939,,,2
14064380.0,51759517.0,Directed,38659,,,3
1.4080615230926684e+18,51759517.0,Directed,38274,,,4
277614098.0,51759517.0,Directed,37319,,,2
1.1818471327661138e+18,51759517.0,Directed,36462,,,2
2512467861.0,51759517.0,Directed,36352,,,2
1.4328133858218516e+18,51759517.0,Directed,36274,,,2
401534305.0,51759517.0,Directed,36085,,,5
2417392449.0,51759517.0,Directed,35858,,,2
1604201599.0,51759517.0,Directed,35822,,,2
1.4371358344578212e+18,51759517.0,Directed,34001,,,2
2208872576.0,51759517.0,Directed,33076,,,2
3217372921.0,51759517.0,Directed,32701,,,2
821879334.0,51759517.0,Directed,32478,,,14
1.4508007125694792e+18,51759517.0,Directed,32294,,,4
630644340.0,51759517.0,Directed,32269,,,2
1.4569876928272998e+18,51759517.0,Directed,31696,,,2
433778965.0,51759517.0,Directed,30707,,,3
443876873.0,51759517.0,Directed,30583,,,2
1.5085307748233912e+18,51759517.0,Directed,30580,,,2
898249717.0,51759517.0,Directed,30414,,,2
9.093268675675668e+17,51759517.0,Directed,30148,,,3
1.4653019214016512e+18,51759517.0,Directed,30043,,,2
1.0207445498896425e+18,51759517.0,Directed,30041,,,2
1229651126.0,51759517.0,Directed,30019,,,3
154808415.0,51759517.0,Directed,29388,,,3
4417304415.0,51759517.0,Directed,29365,,,2
1330878104.0,51759517.0,Directed,28874,,,2
1.2315358413712138e+18,51759517.0,Directed,28871,,,2
8.595000379818353e+17,51759517.0,Directed,28860,,,2
53169784.0,51759517.0,Directed,28602,,,2
1.4293412356098376e+18,51759517.0,Directed,28567,,,2
1.3773403838946468e+18,51759517.0,Directed,28513,,,4
507652780.0,51759517.0,Directed,28275,,,2
1.1619288502107914e+18,51759517.0,Directed,28161,,,2
1.0066082016918774e+18,51759517.0,Directed,28069,,,2
2250752450.0,51759517.0,Directed,27802,,,5
1.4794194012292506e+18,51759517.0,Directed,27717,,,10
362441023.0,51759517.0,Directed,27716,,,3
459100439.0,51759517.0,Directed,27533,,,4
9.029268257599242e+17,51759517.0,Directed,27514,,,4
1.5545014152922644e+18,51759517.0,Directed,27368,,,2
4924035922.0,51759517.0,Directed,27291,,,2
2210932332.0,51759517.0,Directed,27186,,,2
390376440.0,51759517.0,Directed,27098,,,2
60939349.0,51759517.0,Directed,27068,,,2
1.2079474818137948e+18,51759517.0,Directed,26778,,,5
1.030050011151827e+18,51759517.0,Directed,26265,,,2
4783610667.0,51759517.0,Directed,26244,,,3
9.721470072793211e+17,51759517.0,Directed,25511,,,2
1.2483762336599613e+18,51759517.0,Directed,24108,,,2
1169661698.0,51759517.0,Directed,23585,,,2
1.0442281510045942e+18,51759517.0,Directed,23199,,,3
1.1598360916979139e+18,51759517.0,Directed,23098,,,3
2856723959.0,51759517.0,Directed,23070,,,2
9.794922108895887e+17,51759517.0,Directed,23023,,,8
1.5652352071329137e+18,51759517.0,Directed,22617,,,3
493098658.0,51759517.0,Directed,22187,,,3
1025041897.0,51759517.0,Directed,22176,,,9
67660170.0,51759517.0,Directed,22166,,,3
1.0004269041917501e+18,51759517.0,Directed,22063,,,2
1.302188269908656e+18,51759517.0,Directed,21955,,,9
1.227633852753105e+18,51759517.0,Directed,21907,,,2
209558356.0,51759517.0,Directed,21817,,,3
28639280.0,51759517.0,Directed,21737,,,11
1.3780834979701391e+18,51759517.0,Directed,21630,,,2
8.130825262480302e+17,51759517.0,Directed,20859,,,9
1.4516145921997947e+18,51759517.0,Directed,20793,,,12
1065901561.0,51759517.0,Directed,20355,,,4
394837520.0,51759517.0,Directed,20284,,,3
7.913515239136625e+17,51759517.0,Directed,20254,,,2
1.1702198878071603e+18,51759517.0,Directed,20239,,,4
559394176.0,51759517.0,Directed,20207,,,10
1.2412622611105587e+18,51759517.0,Directed,19965,,,7
330865662.0,51759517.0,Directed,19434,,,4
385898703.0,51759517.0,Directed,19326,,,5
1.4211262667706327e+18,51759517.0,Directed,19226,,,5
1.493173717874135e+18,51759517.0,Directed,18737,,,3
1.4428852955364966e+18,51759517.0,Directed,18663,,,6
1675186100.0,51759517.0,Directed,18595,,,3
586012882.0,51759517.0,Directed,18410,,,3
29164255.0,51759517.0,Directed,18128,,,2
55202918.0,51759517.0,Directed,17838,,,10
1.3518897145345597e+18,51759517.0,Directed,17828,,,3
1.0268166270720287e+18,51759517.0,Directed,17783,,,6
1.2541661269065318e+18,51759517.0,Directed,17646,,,2
1.2547373900836372e+18,51759517.0,Directed,17592,,,6
504694768.0,51759517.0,Directed,17569,,,4
1.334430294670254e+18,51759517.0,Directed,17351,,,3
1.5439707747420897e+18,51759517.0,Directed,17340,,,2
363701163.0,51759517.0,Directed,17315,,,3
1.2325556406079037e+18,51759517.0,Directed,17310,,,4
1.239825909382873e+18,51759517.0,Directed,17292,,,11
1.0014729623007314e+18,51759517.0,Directed,17280,,,3
9.779607559192289e+17,51759517.0,Directed,14953,,,13
968582010.0,51759517.0,Directed,3332,,,18
8.576900184580219e+17,51759517.0,Directed,3106,,,6
1.2326132151100744e+18,51759517.0,Directed,2754,,,9
89211660.0,51759517.0,Directed,2068,,,4
48182327.0,51759517.0,Directed,1841,,,12
1.3561565442290033e+18,51759517.0,Directed,1818,,,35
1729205360.0,51759517.0,Directed,1817,,,6
626845548.0,51759517.0,Directed,1805,,,7
130502044.0,51759517.0,Directed,1771,,,9
99702635.0,51759517.0,Directed,1757,,,18
1.035648571163521e+18,2297565537.0,Directed,53989,,,3
3949117036.0,223748747.0,Directed,49708,,,2
1.0895193747828777e+18,1.2602368097092608e+18,Directed,64447,,,2
465483449.0,26319569.0,Directed,33144,,,5
1.4907375259625595e+18,465483449.0,Directed,51412,,,2
2439937320.0,1.5567196120788173e+18,Directed,52038,,,2
424355891.0,2455671068.0,Directed,56624,,,2
876091626.0,1593078650.0,Directed,27970,,,2
1.5167671918860861e+18,1593078650.0,Directed,20572,,,2
8.278146261213757e+17,1593078650.0,Directed,18987,,,2
42848843.0,1593078650.0,Directed,18871,,,4
1.198355954678616e+18,1.198355954678616e+18,Directed,16639,,,6
1.2613708641903247e+18,1.5545014152922644e+18,Directed,23565,,,2
1.2275891726361436e+18,1.4975997478840033e+18,Directed,70029,,,2
1.0929144125943112e+18,1.4975997478840033e+18,Directed,60069,,,4
201747094.0,1.4975997478840033e+18,Directed,26056,,,2
8.257256346263511e+17,1.4975997478840033e+18,Directed,14942,,,3
8.378780537244262e+17,1.4975997478840033e+18,Directed,10532,,,8
755041728.0,1.4975997478840033e+18,Directed,9034,,,5
2800219287.0,1.4975997478840033e+18,Directed,2516,,,152
389950297.0,1.4975997478840033e+18,Directed,2237,,,135
1.5863476714213376e+18,2331847077.0,Directed,140206,,,3
408475532.0,2331847077.0,Directed,114599,,,2
1.510282122367488e+18,2331847077.0,Directed,113571,,,2
1177051723.0,2331847077.0,Directed,112710,,,3
1.4599989187339674e+18,2331847077.0,Directed,108226,,,2
304010529.0,2331847077.0,Directed,102196,,,4
1.573678884423344e+18,2331847077.0,Directed,99983,,,3
419068595.0,2331847077.0,Directed,73381,,,2
117710026.0,2331847077.0,Directed,70164,,,2
7.5621569445521e+17,2331847077.0,Directed,60185,,,9
1.3122143893077156e+18,2331847077.0,Directed,56116,,,2
1375462975.0,2331847077.0,Directed,55991,,,2
3994118056.0,2331847077.0,Directed,53406,,,2
4817980343.0,2331847077.0,Directed,53140,,,8
1.522767494762713e+18,2331847077.0,Directed,52387,,,2
2358729917.0,2331847077.0,Directed,47921,,,3
1.219947395913605e+18,2331847077.0,Directed,47347,,,2
1350073477.0,2331847077.0,Directed,35837,,,3
32162353.0,2331847077.0,Directed,34784,,,2
1355410388.0,2331847077.0,Directed,32568,,,2
3037662172.0,2331847077.0,Directed,31620,,,5
2318283220.0,2331847077.0,Directed,31481,,,13
578864477.0,2331847077.0,Directed,31099,,,5
1359657361.0,2331847077.0,Directed,6911,,,7
239411530.0,2331847077.0,Directed,6685,,,4
379347952.0,2331847077.0,Directed,4858,,,36
190193577.0,2331847077.0,Directed,4072,,,7
1.4342361388610806e+18,2331847077.0,Directed,3412,,,28
8.982619314753167e+17,2331847077.0,Directed,3176,,,11
1.0098326683248763e+18,2331847077.0,Directed,2699,,,4
555043645.0,2331847077.0,Directed,2669,,,19
368999827.0,2331847077.0,Directed,2503,,,4
15863442.0,2331847077.0,Directed,2490,,,6
744585152.0,2331847077.0,Directed,2370,,,3
458347992.0,2331847077.0,Directed,1643,,,29
2520723205.0,2331847077.0,Directed,1377,,,8
1.468370626213978e+18,2331847077.0,Directed,1242,,,3
1.5004856610229862e+18,2331847077.0,Directed,959,,,3
931746967.0,1.4967042536787313e+18,Directed,3414,,,4
1.4784483761149952e+18,1.1736820896376259e+18,Directed,1660,,,2
8.909068402084741e+17,8.909068402084741e+17,Directed,127375,,,2
1.4081360395044332e+18,1.4081360395044332e+18,Directed,57802,,,11
1.4081360395044332e+18,1.4985946047860613e+18,Directed,973,,,22
3246166239.0,1.1301978390474834e+18,Directed,47500,,,2
106991203.0,3304830435.0,Directed,131444,,,2
106991203.0,4900612293.0,Directed,18771,,,6
106991203.0,1.557370952824111e+18,Directed,12129,,,3
1530276078.0,1.1174048690974024e+18,Directed,848,,,59
1.4099638684289352e+18,1.1174048690974024e+18,Directed,125651,,,2
1728523100.0,1.1174048690974024e+18,Directed,118457,,,2
1.1134503916629238e+18,1.1174048690974024e+18,Directed,118336,,,5
621058999.0,1.1174048690974024e+18,Directed,118197,,,7
190951976.0,1.1174048690974024e+18,Directed,118064,,,2
502131041.0,1.1174048690974024e+18,Directed,112013,,,2
9.768987347296461e+17,1.1174048690974024e+18,Directed,107610,,,3
706042530.0,1.1174048690974024e+18,Directed,98196,,,2
2714443847.0,1.1174048690974024e+18,Directed,61234,,,2
1.4787914058122076e+18,1.1174048690974024e+18,Directed,46080,,,40
8.777708498304819e+17,1.1174048690974024e+18,Directed,8012,,,3
125374717.0,390340887.0,Directed,6422,,,4
1.4461571662814659e+18,125374717.0,Directed,88644,,,2
1.5598489803763466e+18,125374717.0,Directed,6838,,,2
9.786608012414034e+17,125374717.0,Directed,1796,,,5
1.1609150135168778e+18,125374717.0,Directed,1642,,,2
2735672252.0,1.4377534507214234e+18,Directed,98703,,,7
259502152.0,1.4377534507214234e+18,Directed,57760,,,5
1.421035162587046e+18,1.4377534507214234e+18,Directed,25205,,,2
792324746.0,1.4377534507214234e+18,Directed,1905,,,2
1439670008.0,1.4377534507214234e+18,Directed,1323,,,2
490736218.0,1.5399013187095101e+18,Directed,14047,,,3
954758785.0,1.5399013187095101e+18,Directed,5559,,,2
422658933.0,1.5399013187095101e+18,Directed,1314,,,2
424467558.0,360456047.0,Directed,23546,,,12
1.2734088598482166e+18,8032202.0,Directed,8573,,,3
604899762.0,1.2734088598482166e+18,Directed,28520,,,3
1.5298782299260068e+18,1.378732350557786e+18,Directed,942,,,16
733309640.0,41480658.0,Directed,50708,,,2
733309640.0,1.0175025425221427e+18,Directed,33799,,,2
2743582695.0,1.181563222853337e+18,Directed,889,,,19
1.181563222853337e+18,1.0609581321622282e+18,Directed,62443,,,2
1.181563222853337e+18,1.508829726873432e+18,Directed,60447,,,8
1.181563222853337e+18,1.2862716690284298e+18,Directed,58278,,,4
1.554757018157781e+18,1.181563222853337e+18,Directed,43372,,,5
9.521317635554591e+17,1.181563222853337e+18,Directed,24563,,,5
3219093381.0,1.181563222853337e+18,Directed,18890,,,2
1.5496966237054566e+18,1.181563222853337e+18,Directed,12880,,,4
1.4429044388977377e+18,1.181563222853337e+18,Directed,11974,,,8
9.82387840066773e+17,1.181563222853337e+18,Directed,10663,,,8
8.799997163978998e+17,1.181563222853337e+18,Directed,9328,,,3
1.4308305253931295e+18,1.2232001166701158e+18,Directed,931,,,5
4141162227.0,2196650893.0,Directed,4395,,,20
886939106.0,4141162227.0,Directed,129805,,,2
7.467625267136102e+17,4141162227.0,Directed,112949,,,2
2566001916.0,4141162227.0,Directed,97282,,,2
81315998.0,4141162227.0,Directed,79790,,,2
1.4501215263727043e+18,4141162227.0,Directed,74796,,,2
408768629.0,4141162227.0,Directed,55657,,,3
3256484373.0,4141162227.0,Directed,5832,,,4
2338484714.0,4141162227.0,Directed,1704,,,2
2363670784.0,4141162227.0,Directed,1668,,,98
1.2242943331275694e+18,9.877374369261732e+17,Directed,5294,,,2
1.2259161316402708e+18,1.57266924866893e+18,Directed,87337,,,2
1.2259161316402708e+18,1.1196980395249951e+18,Directed,85106,,,3
1.2259161316402708e+18,1.0870560234316677e+18,Directed,84059,,,2
1.2259161316402708e+18,1.4273837134454333e+18,Directed,77783,,,2
1.2259161316402708e+18,7.813920228003062e+17,Directed,56765,,,2
1.2259161316402708e+18,517722845.0,Directed,40574,,,5
1.2259161316402708e+18,1.2259161316402708e+18,Directed,16568,,,110
8.942606824173732e+17,8.942606824173732e+17,Directed,29896,,,3
1.508792081808044e+18,1.3045033553567089e+18,Directed,54046,,,2
2364487620.0,829032654.0,Directed,3257,,,2
525587066.0,329166379.0,Directed,923,,,2
402735381.0,329166379.0,Directed,92411,,,4
282664430.0,329166379.0,Directed,91535,,,3
7.778456828498698e+17,329166379.0,Directed,71543,,,3
1.5460196763454915e+18,329166379.0,Directed,67595,,,2
9.285210745512632e+17,329166379.0,Directed,32924,,,2
1.4139913699122258e+18,329166379.0,Directed,32718,,,4
1015989050.0,329166379.0,Directed,17751,,,3
1.287748171364434e+18,329166379.0,Directed,16912,,,4
939322266.0,329166379.0,Directed,16373,,,3
1.5125558245556388e+18,329166379.0,Directed,16361,,,4
1.4980256783184896e+18,329166379.0,Directed,16026,,,14
7.1366342082705e+17,329166379.0,Directed,3755,,,29
379030092.0,1021869469.0,Directed,30705,,,2
379030092.0,245059814.0,Directed,18870,,,10
379030092.0,59702888.0,Directed,14959,,,10
379030092.0,2342101993.0,Directed,14893,,,4
1871381000.0,379030092.0,Directed,129725,,,2
1.442488093131436e+18,379030092.0,Directed,51595,,,2
245059814.0,379030092.0,Directed,27344,,,8
1.3681589321501286e+18,379030092.0,Directed,23090,,,7
201789369.0,379030092.0,Directed,16500,,,2
436870309.0,379030092.0,Directed,4685,,,20
1.4275596148333855e+18,1.5843662130982666e+18,Directed,137037,,,6
1.4275596148333855e+18,1.532003963435987e+18,Directed,79093,,,2
1.4275596148333855e+18,1.3838107691464458e+18,Directed,45955,,,3
1.4275596148333855e+18,1.4855302425759089e+18,Directed,40654,,,2
1.4275596148333855e+18,320181289.0,Directed,4663,,,7
1.4275596148333855e+18,1.0931697709361029e+18,Directed,977,,,11
256167727.0,1.4275596148333855e+18,Directed,19516,,,3
9.89042576362754e+17,1.4275596148333855e+18,Directed,5521,,,30
1600245451.0,122976053.0,Directed,23369,,,7
1.467497574353576e+18,9.510640455867146e+17,Directed,6582,,,2
1.467497574353576e+18,326316197.0,Directed,1066,,,3
1.467497574353576e+18,1.5194170648003256e+18,Directed,939,,,31
1.5194170648003256e+18,743249772.0,Directed,91235,,,2
1.5194170648003256e+18,617997188.0,Directed,19325,,,2
22144056.0,1.378732350557786e+18,Directed,131386,,,2
1.2492786199035412e+18,1.378732350557786e+18,Directed,127316,,,2
2296231116.0,1.378732350557786e+18,Directed,59754,,,3
2347067106.0,1.378732350557786e+18,Directed,49920,,,2
128387079.0,1.378732350557786e+18,Directed,38387,,,2
1.2351768086366577e+18,1.378732350557786e+18,Directed,32331,,,2
1.5527631424884408e+18,1.378732350557786e+18,Directed,31423,,,39
3231030785.0,1.378732350557786e+18,Directed,17757,,,2
1926066811.0,1.378732350557786e+18,Directed,16341,,,2
1.0296557439879373e+18,1.378732350557786e+18,Directed,12889,,,2
7.73826494204375e+17,1.378732350557786e+18,Directed,12574,,,2
1349659645.0,1.378732350557786e+18,Directed,11294,,,13
1.4828621266413363e+18,1.378732350557786e+18,Directed,11111,,,3
1.294327354354e+18,1.378732350557786e+18,Directed,10572,,,23
1.4972829847052e+18,1.378732350557786e+18,Directed,8884,,,3
3248526849.0,1.378732350557786e+18,Directed,6087,,,7
1.4392454339440886e+18,1.378732350557786e+18,Directed,5266,,,2
1519900657.0,1.378732350557786e+18,Directed,1327,,,12
1.3689999038762967e+18,1.430771108769411e+18,Directed,140261,,,2
1.3689999038762967e+18,1.4991776621741793e+18,Directed,86221,,,2
1.3689999038762967e+18,6622752.0,Directed,50962,,,4
1.3689999038762967e+18,2981638125.0,Directed,39554,,,2
1.3689999038762967e+18,9.590110306544722e+17,Directed,34319,,,2
1.3689999038762967e+18,1.4150240780507996e+18,Directed,22526,,,2
1.498245136366637e+18,1.3689999038762967e+18,Directed,97539,,,2
938851771.0,1.3689999038762967e+18,Directed,94009,,,2
1.4861222226998764e+18,1.3689999038762967e+18,Directed,93707,,,2
1.497314562928005e+18,1.3689999038762967e+18,Directed,88262,,,3
500680545.0,1.3689999038762967e+18,Directed,86139,,,2
1.4981161060447232e+18,1.3689999038762967e+18,Directed,68657,,,2
1.518009339897946e+18,1.3689999038762967e+18,Directed,48758,,,2
9.590110306544722e+17,1.3689999038762967e+18,Directed,16973,,,4
479601642.0,1.3689999038762967e+18,Directed,12720,,,2
121515556.0,1.3689999038762967e+18,Directed,7347,,,2
1.225650766502744e+18,1.3689999038762967e+18,Directed,5440,,,3
1.5784215547817738e+18,8.880037012936253e+17,Directed,118126,,,3
9.637840428051907e+17,8.880037012936253e+17,Directed,59227,,,23
69234333.0,8.880037012936253e+17,Directed,9564,,,14
250744829.0,8.880037012936253e+17,Directed,6628,,,2
1.3907945511206134e+18,8.880037012936253e+17,Directed,5877,,,5
1.4737809998258913e+18,8.880037012936253e+17,Directed,1539,,,4
1433286055.0,1872307176.0,Directed,65803,,,2
55677892.0,1433286055.0,Directed,85523,,,2
1148292204.0,1433286055.0,Directed,6372,,,2
1.5004856610229862e+18,1.5004856610229862e+18,Directed,36816,,,10
2623362653.0,419760997.0,Directed,3523,,,15
1.5191959654120612e+18,1.168998967008473e+18,Directed,99125,,,2
1.5191959654120612e+18,1.492203448296788e+18,Directed,64697,,,2
1.5191959654120612e+18,1.5297449997594173e+18,Directed,36054,,,2
1.5191959654120612e+18,9.952345602113823e+17,Directed,6463,,,2
1.5191959654120612e+18,8.471357498793492e+17,Directed,6052,,,2
1.5191959654120612e+18,1.5516941402614088e+18,Directed,6050,,,3
1.5019221082214113e+18,1.5191959654120612e+18,Directed,23613,,,2
110460168.0,1.1423821417471468e+18,Directed,4158,,,2
513790402.0,1.4400378118312018e+18,Directed,22028,,,6
513790402.0,513790402.0,Directed,3959,,,61
513790402.0,3298655780.0,Directed,1051,,,15
513790402.0,1.5114013385083945e+18,Directed,974,,,39
470489663.0,1.5114013385083945e+18,Directed,120577,,,2
969956425.0,1.5114013385083945e+18,Directed,93863,,,3
1.2352531094982738e+18,1.5114013385083945e+18,Directed,87791,,,5
350184411.0,1.5114013385083945e+18,Directed,86694,,,2
4854454229.0,1.5114013385083945e+18,Directed,85226,,,2
1.5642351467017994e+18,1.5114013385083945e+18,Directed,7647,,,6
1.345410112324825e+18,9.4566776366157e+17,Directed,113096,,,2
1.5773932956087132e+18,1.0931697709361029e+18,Directed,109748,,,2
4900894731.0,1.0931697709361029e+18,Directed,38780,,,2
1273065462.0,1.0931697709361029e+18,Directed,32488,,,3
2202931714.0,1.0931697709361029e+18,Directed,27630,,,3
2268796084.0,49954018.0,Directed,983,,,4
2856733287.0,49954018.0,Directed,128229,,,2
465965880.0,49954018.0,Directed,126807,,,2
1.535155477109162e+18,49954018.0,Directed,80411,,,3
247336164.0,49954018.0,Directed,72103,,,3
279527882.0,49954018.0,Directed,70776,,,2
483344064.0,49954018.0,Directed,70213,,,2
4894483253.0,49954018.0,Directed,55336,,,2
422209080.0,49954018.0,Directed,54774,,,4
69896457.0,49954018.0,Directed,52812,,,2
1.4838043749084242e+18,49954018.0,Directed,51315,,,2
1.3298462677075272e+18,49954018.0,Directed,48707,,,2
1917132714.0,49954018.0,Directed,43604,,,2
1.1702678734885806e+18,49954018.0,Directed,36272,,,3
15563338.0,49954018.0,Directed,28953,,,2
1.410181735929811e+18,49954018.0,Directed,28339,,,4
49744213.0,49954018.0,Directed,24002,,,7
29045944.0,49954018.0,Directed,22733,,,7
555649432.0,49954018.0,Directed,14359,,,28
383647860.0,49954018.0,Directed,13916,,,7
1.5139258504875254e+18,49954018.0,Directed,13907,,,2
1610799896.0,49954018.0,Directed,13827,,,3
423531049.0,49954018.0,Directed,13497,,,2
237256441.0,49954018.0,Directed,10169,,,78
851602604.0,49954018.0,Directed,7048,,,2
1.550860204216025e+18,49954018.0,Directed,2171,,,5
337767301.0,337767301.0,Directed,987,,,4
3434322730.0,337767301.0,Directed,58630,,,4
1.2630459341555507e+18,337767301.0,Directed,20165,,,4
1.435221376986669e+18,337767301.0,Directed,19871,,,2
1.307298463990907e+18,337767301.0,Directed,19673,,,3
2985387814.0,337767301.0,Directed,19049,,,4
475540015.0,337767301.0,Directed,18784,,,3
263707432.0,337767301.0,Directed,18416,,,2
8.850229262606213e+17,337767301.0,Directed,18389,,,3
841977979.0,337767301.0,Directed,18263,,,2
714081957.0,337767301.0,Directed,18155,,,5
1.4512969486030397e+18,337767301.0,Directed,18114,,,2
268894777.0,337767301.0,Directed,17862,,,2
7.894193209841664e+17,337767301.0,Directed,17860,,,2
1.0352474488669348e+18,337767301.0,Directed,17855,,,4
952124790.0,337767301.0,Directed,17582,,,3
1105580412.0,337767301.0,Directed,17364,,,2
1.4997166910093558e+18,337767301.0,Directed,16998,,,3
1.4450928875832033e+18,337767301.0,Directed,16857,,,5
334082030.0,337767301.0,Directed,16410,,,3
1.005873765203501e+18,337767301.0,Directed,16405,,,4
8.9921683147452e+17,337767301.0,Directed,16351,,,2
1891662462.0,337767301.0,Directed,16326,,,5
3343776015.0,337767301.0,Directed,16323,,,4
1.20076136622481e+18,337767301.0,Directed,3623,,,10
1.1299227456624108e+18,337767301.0,Directed,2218,,,4
67280822.0,337767301.0,Directed,1913,,,6
89647379.0,337767301.0,Directed,1431,,,8
1274855814.0,337767301.0,Directed,995,,,4
492602588.0,337767301.0,Directed,989,,,10
470180296.0,2963823772.0,Directed,18978,,,5
2963823772.0,470180296.0,Directed,18768,,,5
53634013.0,470180296.0,Directed,18179,,,6
7.040658465456701e+17,470180296.0,Directed,15124,,,2
8.018607184925204e+17,470180296.0,Directed,14369,,,2
482033828.0,470180296.0,Directed,8481,,,2
266846866.0,470180296.0,Directed,4810,,,3
1.5193327291454628e+18,470180296.0,Directed,4116,,,7
1.4341701538523423e+18,470180296.0,Directed,3677,,,5
492602588.0,492602588.0,Directed,51070,,,4
1.515344472523088e+18,1.5012990348620186e+18,Directed,7331,,,2
1.5128121750012723e+18,1.515344472523088e+18,Directed,2137,,,8
3296712448.0,7.380925018532168e+17,Directed,123372,,,2
1.5626472516163502e+18,7.380925018532168e+17,Directed,35691,,,2
1.4247114675347825e+18,7.380925018532168e+17,Directed,35547,,,7
1.5617255109164933e+18,7.380925018532168e+17,Directed,6606,,,3
412942475.0,26516293.0,Directed,123173,,,2
321510042.0,1.3706496551351214e+18,Directed,48690,,,12
782340109.0,1.4968293741920952e+18,Directed,48117,,,2
782340109.0,193235156.0,Directed,1010,,,6
9.965719675988132e+17,49427517.0,Directed,1408,,,29
9.965719675988132e+17,989621959.0,Directed,1252,,,6
1.0394983692306883e+18,193235156.0,Directed,127712,,,2
342569184.0,193235156.0,Directed,63560,,,2
1623361106.0,1623361106.0,Directed,24395,,,16
1.171784627461251e+18,1.337861522274521e+18,Directed,143968,,,3
1.171784627461251e+18,1962056594.0,Directed,11094,,,2
370617029.0,1.171784627461251e+18,Directed,26297,,,4
8.69963379204608e+17,7.868988710038651e+17,Directed,30818,,,8
1.4813846446543421e+18,9.009884348981371e+17,Directed,25935,,,3
1.4813846446543421e+18,368118881.0,Directed,11855,,,3
1.4813846446543421e+18,1.4030890308797768e+18,Directed,11549,,,7
1556455656.0,9.459804489242296e+17,Directed,105114,,,2
946972735.0,1.5301038465251942e+18,Directed,75452,,,2
946972735.0,1267677650.0,Directed,34541,,,2
1.2946412494467564e+18,123920914.0,Directed,1043,,,5
1.534029591483908e+18,123920914.0,Directed,121700,,,2
1.5092136640453714e+18,123920914.0,Directed,119482,,,3
1120414603.0,123920914.0,Directed,111547,,,5
51723770.0,123920914.0,Directed,75986,,,2
1568586476.0,123920914.0,Directed,29753,,,2
2795966256.0,123920914.0,Directed,22721,,,15
1.4055028350017905e+18,123920914.0,Directed,15730,,,3
56457551.0,123920914.0,Directed,12452,,,4
4630131561.0,123920914.0,Directed,10548,,,3
118097528.0,123920914.0,Directed,8525,,,2
1.1644765571230802e+18,123920914.0,Directed,7993,,,86
8.113046283484815e+17,123920914.0,Directed,7275,,,2
1.377302048929153e+18,1.4694086807728333e+18,Directed,33531,,,2
1.377302048929153e+18,8.395734726280806e+17,Directed,1061,,,56
1.377302048929153e+18,1.2192980659511337e+18,Directed,1049,,,92
1.2378071597542646e+18,455562995.0,Directed,108972,,,2
1.2192980659511337e+18,1.2192980659511337e+18,Directed,1340,,,114
1.5896569706712924e+18,1.2192980659511337e+18,Directed,145692,,,7
1.5871566189444178e+18,1.2192980659511337e+18,Directed,140952,,,5
80247161.0,1.2192980659511337e+18,Directed,140195,,,2
1.4497627647722906e+18,1.2192980659511337e+18,Directed,132459,,,2
1.467918828063572e+18,1.2192980659511337e+18,Directed,132373,,,2
7.471847219359334e+17,1.2192980659511337e+18,Directed,126652,,,3
1.5802674601036595e+18,1.2192980659511337e+18,Directed,124959,,,5
1.4791443238999654e+18,1.2192980659511337e+18,Directed,122978,,,3
1.0542792657457234e+18,1.2192980659511337e+18,Directed,122134,,,3
1.5728757160976302e+18,1.2192980659511337e+18,Directed,116139,,,2
